model,aPhi,n,m,uf,gamma,UMV,scenario,GMSTa,tas,thetao,smb,thermal_forcing,CESM2-WACCM,MRI-ESM2-0,EC-Earth3-Veg,MIROC-ES2L,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300
CESM2-WACCM,5620000000.0,2.94,4.375,151.6,21179,7.69e+18,ssp126,1.5567616358640637,3.44681643307149,0.6205098585940203,-2.7551545629293633e-06,0.8214241082581446,1,0,0,0,0.0,6.301143029633696e-05,0.0001330779029539474,0.00023249040464385094,0.0003562274535978977,0.0005021831577864738,0.0006270647723703843,0.0007327404895117885,0.0008424633059339133,0.0009628604497205183,0.0010928837698706297,0.0011954736148675632,0.0012808239841262468,0.0013775005828224676,0.0014533528851331276,0.001501783119578755,0.0015443505786647566,0.0016102799206386235,0.0016687811393674824,0.001698902679081342,0.0017311216987664206,0.0017452594422885318,0.0017829236068106714,0.0018471703257664012,0.0018746606403306255,0.0018866205013272589,0.0019471906969342162,0.0020450260535975675,0.0021284497886721668,0.002190998799896875,0.0022329453320272317,0.0022664173533246644,0.00231934597443827,0.0024354099917085334,0.0025498038165996705,0.002605208372292319,0.0026512412106962247,0.002707091211222465,0.002778731561018275,0.002866815084371298,0.0029292596269683367,0.0029916748377744,0.0030711517893211894,0.00312628930555857,0.003182993259651511,0.003211117926127523,0.003263046994464265,0.003375785419668484,0.003452594614135368,0.0035045726865649217,0.0035499704804300147,0.0035719836807391213,0.003616483336501994,0.003695934047129411,0.003741826616344068,0.0037454384364319746,0.003766212285622909,0.0038114028765659194,0.003861639920474969,0.0038818950577005594,0.003912668161793883,0.003947841959047507,0.0039855695801045785,0.004049551491368062,0.004080955910059489,0.004104097427462462,0.004136985040736913,0.004174128187211881,0.0042053051316461015,0.004276424724649672,0.0043399364257327355,0.00438672908217929,0.00445645867836744,0.004508051507193982,0.0045566348541402355,0.004632629534581443,0.004713243169161302,0.004742268205116789,0.0047750048580286145,0.004802681821446922,0.004832524297064653,0.004905397795480196,0.004938042080333459,0.004974078467197534,0.005035329810366368,0.005056712787021255,0.005092172105238199,0.005134663262921214,0.005161039211645665,0.005186439463492402,0.0052346942823448634,0.0053243724324195645,0.005405721546426779,0.005417981202893442,0.005422663887579782,0.005471064405468228,0.00553051840951127,0.005576163409260898,0.00556847086338278,0.0055989611363580615,0.005663869995335618,0.005708089593211091,0.005785010252293898,0.005870071334701956,0.005931237268475699,0.005982962287381965,0.006011597960070838,0.006060559085976093,0.006121046293162827,0.006139412120926288,0.006170750995550482,0.00618963769135077,0.006224274832043686,0.006262369592626689,0.006313932481922726,0.006376997680947805,0.006425233889041564,0.00649260348490403,0.006540092420069966,0.0065828422319745405,0.006612906878082341,0.006641741792351347,0.006670672096120463,0.006740918119766858,0.0068465401723297285,0.006941596862859818,0.007010019347333882,0.007051134016614493,0.00704559629091955,0.007038421768144076,0.00704312061166011,0.007074501660723435,0.007104510586438708,0.007136069132460567,0.007207906805324038,0.007258870321691492,0.007295099380227592,0.0073286829696202,0.00736462119606535,0.007430050513618133,0.007505696465647527,0.007573725976918378,0.007628510909218926,0.007682376556040369,0.007736694794650698,0.0077637299902894195,0.007794325059825944,0.007857048292431452,0.00793045984852219,0.007967503464735225,0.007987698349794972,0.008062194618658657,0.00816420507416559,0.008220907215655599,0.008250272081920185,0.008283549638766294,0.008296498028635349,0.008335057785707397,0.00840552194643411,0.008444719140477622,0.00849317848467301,0.008508638516144482,0.00852497185586723,0.008549122286939638,0.008581827270028798,0.008652808219073271,0.008663215523696961,0.008670700997475947,0.0087356959009715,0.008797581670582911,0.008811390630305716,0.008811115319378282,0.008822277125774465,0.008874489150261905,0.008910824141268963,0.008926948026286137,0.008970064702926672,0.009033341070870227,0.009068118114933089,0.009084055773522736,0.009116931051300476,0.009124094071760517,0.009127679040591296,0.009186238525857385,0.009264828060346095,0.009317714624498454,0.009353639515753947,0.009400555097513441,0.009440730939659006,0.009469955820364428,0.00951952519129046,0.009544071764719915,0.009560393973674045,0.009618008690586027,0.009672532828377297,0.009709142715015037,0.009735704013510331,0.00974404623651095,0.009792799839587894,0.009869522194224037,0.009907627341250405,0.009902548572295295,0.009943120562241088,0.009972979147187318,0.009962323440368376,0.00999449724706461,0.010024617220218673,0.010038503897148474,0.01007878214950345,0.010131080559786464,0.01020038144409079,0.010261073360860688,0.010292688504596859,0.01035719548820848,0.01041815403455501,0.010484501250607176,0.010515344694718496,0.010527943612278568,0.010560268681950683,0.01057120296744355,0.010602477456158867,0.01062237091529495,0.01064782892790038,0.010698114466023256,0.01072047722103237,0.01074189834273007,0.010751416157531838,0.010747196784999802,0.0107747616035802,0.010774585008785689,0.010768927652173495,0.010824448754298424,0.010871231919527807,0.010915411229888126,0.010973430624428356,0.011023643183675148,0.011051865950393112,0.01107187795852941,0.011133135013499103,0.011194103625622575,0.011257172980742122,0.011299178396785639,0.011311623777300956,0.011340882505725559,0.011363882505303426,0.011378556998218933,0.011390884729486829,0.011443757125613956,0.01153972302894502,0.01162353206211144,0.011702763647184984,0.011755337901664664,0.011796382020506192,0.011828169025112686,0.011865890450176757,0.011931110596683264,0.011954744120077607,0.011990248401916218,0.012080184371766268,0.012153738528479492,0.01219613764730933,0.01221254875874439,0.012251119329638425,0.012336886944649508,0.01239005795752926,0.012394975407842087,0.012404994528341364,0.012421039733625402,0.012415680470766986,0.012428080957527511,0.012487274963072307,0.01253397199009628,0.012599726842798854,0.012666268928197355,0.012697043153337731,0.012779876395828983,0.012840668007967824,0.012882254680711133,0.012915432950700493,0.012921083516224507,0.012915263002719488,0.012902447127680967,0.012915210996458312,0.012944244000745961,0.012961985851255697,0.012959478519364943,0.012975203284726589,0.012998766874461082,0.01305005332947905,0.013090921755191871,0.01311252487936695,0.01311238385862918,0.013107492166156356,0.013135798810523163
CESM2-WACCM,56200000000000.0,3.94,2.375,276.6,86159,3.14e+20,ssp126,1.5567616358640637,3.44681643307149,0.6205098585940203,-2.7551545629293633e-06,0.8214241082581446,1,0,0,0,0.0,6.479007101554596e-05,0.00015826787764583065,0.0002868431794937842,0.00044910347620043104,0.0006237810411931217,0.0007837304697923833,0.0009191626305628417,0.0010579630350804894,0.0012038157468202706,0.0013610671292245055,0.00149827994064398,0.0016105301244298768,0.0017321605242678509,0.0018361654155804226,0.0019219627549388035,0.0019954723537763067,0.0020821514242717904,0.0021572194565858713,0.0022093030420333557,0.0022637594027617907,0.0022995303082868385,0.0023652620417689025,0.0024596814850845116,0.0025252901005392674,0.002573033305516705,0.002662504570992947,0.0027886595843976264,0.00290113945124703,0.002992828554226248,0.0030654718485194805,0.003130464254724597,0.003215165274523068,0.003367008820994743,0.003517329455254142,0.003610634696375377,0.003696859270645873,0.0037908444370892483,0.003900780429289686,0.004031173644727364,0.004138375157101582,0.004247996668940169,0.004371059089002777,0.004467672904483685,0.004567003967903129,0.004638074745806935,0.004735717242174477,0.004894434160441271,0.005021037734910827,0.005125337277599525,0.005220943116743357,0.005291569134438351,0.005385033390188979,0.0055094232692410655,0.00560041282875094,0.005648917190330858,0.005714780135261441,0.00580540943591735,0.005898256728299588,0.005961236740107791,0.006039190259351719,0.006115860651368987,0.00620381434228048,0.006316713984055705,0.006397814719028975,0.006468837893416379,0.006546583299692976,0.006627430491039489,0.006701278551536301,0.0068064789561669,0.006902274430666667,0.006979343706259531,0.0070800616586953295,0.007163968048126244,0.00724962484829382,0.007365860111677171,0.0074832207239349975,0.007548580099303945,0.007616754001232028,0.007679015016781643,0.007740523561860992,0.007840767421808921,0.007902009390089462,0.007969071122840662,0.008058861311572466,0.008107795768796866,0.008171002728503834,0.008239710906781751,0.008291734529084415,0.00834748127639772,0.0084226564573264,0.008534823750945778,0.008640903221810624,0.008676996224073405,0.00870717760298521,0.008779947980668319,0.008863134309221206,0.008932117012636959,0.008946879751561132,0.008998508436162823,0.009082683141043855,0.009142608092362866,0.00923309445747885,0.009332179347519533,0.009407487334414603,0.009473746038472907,0.009519010423660303,0.009588416484725248,0.009668443072322418,0.009705547692152037,0.0097589578294456,0.009803340025417558,0.009861596843066762,0.009918194394203314,0.009990609409731817,0.010070891388166591,0.010137366900206786,0.010219090785596314,0.010284860130572787,0.01034754525357836,0.010397849225980246,0.010445215352645504,0.010489663509222296,0.01057596529454855,0.010696347094265906,0.010801731163666093,0.01088264239146325,0.010938841532629801,0.010947131256479947,0.01095286364522368,0.010972654015236281,0.011019739303433085,0.011064621444577632,0.01111223675692653,0.011196055333007954,0.011256524325078794,0.01130168058311992,0.011345481772565124,0.011394436008620643,0.011471983535187778,0.011564890609800236,0.011646229301953477,0.011711021049848188,0.011775651952165869,0.011840993553637994,0.011877964269271242,0.01191858083369379,0.011992423084740807,0.012075733941053546,0.012128297409748426,0.012167334095419386,0.012253955289212078,0.012365234775615552,0.012430723871633013,0.012470966385002398,0.012510950182725682,0.012536252055332167,0.012584173657019197,0.012667398533693839,0.012723545430054271,0.012786635543786683,0.012816337246247514,0.012844469543640588,0.012877924914663313,0.012921207854658119,0.01300681483794242,0.013030511987535319,0.01304673437685376,0.013121806393484526,0.013194842967659218,0.013215999025356789,0.013216685484414528,0.013232183405623855,0.013287863762519104,0.013327802760118978,0.01334999654801891,0.013400617696268489,0.013470596257982852,0.013514329715019941,0.01353470120931309,0.013573946084348247,0.013589376234898726,0.013602235569955712,0.013669264711628097,0.01375320300518472,0.013813099806126404,0.013854100871480673,0.013907460436544561,0.013951423694408924,0.013985861527939004,0.014036890625834807,0.014065166829347418,0.014088493876885778,0.014154421826764244,0.014214310595881288,0.014254552093991277,0.014280342086514988,0.014285708458547118,0.01432782386061732,0.014400781115530937,0.014438689115244568,0.014434059496273827,0.014476812766238915,0.014508777340189793,0.014504796325291107,0.014541828217177769,0.014578593085331718,0.01459878457037072,0.01464377610493567,0.014701713665856288,0.014780597663772974,0.014841279650915506,0.014869259437177483,0.014931126692489147,0.014991974509851458,0.015063216828802063,0.015096189611340093,0.015111177162138847,0.015143770834144189,0.015156048431684107,0.01519015814292584,0.015214511960950961,0.015244657154574872,0.015300245538447367,0.015326314538381212,0.015353524666493295,0.015368658343124189,0.015367431121690166,0.015396453349853336,0.015396217561811906,0.015395177511924416,0.015451493970413892,0.015494868927794649,0.015533174616153129,0.015584941686538949,0.015627861065124385,0.015655136958616724,0.01566683187953946,0.01571742572470748,0.01576574548541509,0.015816389382047984,0.015850861080814196,0.015854127228146636,0.015877926819519567,0.015893221167615008,0.01589874773350313,0.015904258066931957,0.015946209590543152,0.01603383503526702,0.01610915379868095,0.01618436299047808,0.01622637378419292,0.016261318361839392,0.016284476316056076,0.016314623592435067,0.01637338327545933,0.01639062978514068,0.0164205642630042,0.01649981249313551,0.016562283257380087,0.016596682087524975,0.01660569774978609,0.01663491160106927,0.016712601765206166,0.016759712380229847,0.016759970950441662,0.016766092532771372,0.016779763044149534,0.016771628242907125,0.0167820405763698,0.016837253839877366,0.01687671794785576,0.016940752305033925,0.016996558794703364,0.017018917806855667,0.017097815291778742,0.017153255037865717,0.0171894522980136,0.01721832416629853,0.017219738559437425,0.017208830368762463,0.017191376338884064,0.01719925788627992,0.017225450913744618,0.017239344115465325,0.017233915372356523,0.017245536571762504,0.017262498633940616,0.017310252803914572,0.017345153277923166,0.01736387461516354,0.017356852327268503,0.017344466564795106,0.017364759035061218
CESM2-WACCM,5620000000000000.0,2.44,1.375,89.1,42717,1.2e+18,ssp126,1.5567616358640637,3.44681643307149,0.6205098585940203,-2.7551545629293633e-06,0.8214241082581446,1,0,0,0,0.0,6.453105325904195e-05,0.00016454209225323966,0.00028902234429947787,0.00045232952511026583,0.0006370734492292104,0.0008048909023704953,0.000955844331648933,0.0011094956197540882,0.0012711709373909139,0.0014457876592800568,0.001596548858911287,0.0017282309352162938,0.0018695240741973223,0.001994491565224058,0.002098119420394698,0.0021892654991577656,0.0022993019376894245,0.002402907354584102,0.002475320895107354,0.0025538264266822984,0.002612553177773885,0.002693442527108775,0.0028031541514948934,0.0028798935793265586,0.002938042372193748,0.0030394418251549313,0.003180275247759907,0.0033074506904369073,0.0034155981213136134,0.003504597732853665,0.0035849393307570065,0.0036840304709248825,0.0038454520055354684,0.004009647022912389,0.004113370313393942,0.004205826034033495,0.004307298174528622,0.004425406207180854,0.004559982592909061,0.004671908934452736,0.004782551023280194,0.004910329326280187,0.005009922864442737,0.005109833743996071,0.005183217338282696,0.005277008826708516,0.00543347467856161,0.005554820513515607,0.0056498923288139605,0.005738280351962046,0.005800980988809167,0.005882736792656728,0.006002112948566171,0.0060922689361745,0.0061368525405544865,0.006195456325996132,0.0062787042710307946,0.006364823157122048,0.00641987289689961,0.006483392294407304,0.006549756519866223,0.006620516514309137,0.006720591336199206,0.006789263836992555,0.006847605669606555,0.006917115906882598,0.0069901762744877345,0.0070559181354895115,0.0071551977755692974,0.007250223387915973,0.007324826938917221,0.007426480455555532,0.0075108339047307675,0.007592951888796572,0.007700584139262952,0.007813588207941698,0.007875214399469217,0.007935824228551276,0.007996109113179722,0.008052883765084996,0.008151938486712633,0.008212558679068884,0.008273501215765044,0.008362250370660835,0.008411315337787518,0.008471221670123489,0.008540467978425833,0.008590114862986498,0.00864137759441198,0.008713083173079478,0.008825067825409887,0.008929583994152135,0.008967369930196083,0.008991757624877509,0.009061291431938514,0.009139569887948553,0.009206526840496465,0.009218884044171496,0.009266285736006246,0.00935139516412132,0.009410505609304464,0.009500701681632794,0.009600761165048589,0.009676853423946774,0.009741161413288225,0.009785735513713567,0.00984846925757041,0.009925963080138829,0.009961803027805603,0.010009171709457277,0.010048507287729446,0.01009615578086935,0.010152090246691276,0.010213203752654179,0.010288865326091527,0.010343910402243263,0.010418031617491493,0.010471652716401037,0.010524692664059037,0.010562328572116898,0.010597008926138948,0.010627795195082525,0.010700376373237657,0.010807586473074143,0.010900010109972155,0.010970458076179263,0.011015257277979112,0.01101240200923427,0.011005269762008774,0.011013981268022978,0.011045791687029672,0.011078873728864038,0.011111353968570728,0.011184409228614939,0.01123697617198494,0.011273406772370022,0.011306675896562583,0.0113417539018187,0.0114062965442427,0.011482464200285817,0.011550145509565214,0.01160211295995883,0.011651057564675112,0.011700316700249458,0.011720853610398107,0.011743614304433343,0.011799701063351316,0.011867218253606784,0.011899146173350257,0.01191461757375464,0.01198447827173069,0.01208241743191649,0.012134608369109989,0.012158387223141848,0.012185078087058543,0.012193536195717114,0.012225772711256546,0.012291702808020659,0.012327714274903345,0.012372037868823757,0.012386051327391776,0.01239579682277147,0.012417574612118211,0.012443682026656336,0.012514902586995776,0.012525467446311056,0.012528511479442133,0.012587246775412498,0.01264782450647858,0.012658753154283817,0.012648470151345556,0.012649689550845056,0.01269203682616155,0.012719468150111553,0.012727800993394565,0.01276492136006174,0.012822462255441706,0.012854696676288777,0.01286520570867965,0.01289396651197343,0.012897517536453969,0.012897122875710085,0.01295038779459645,0.013024820624953087,0.01307479388894709,0.01310508244006385,0.013146721494126296,0.013182329792505847,0.013206213440506525,0.013248377792820258,0.013267459376720019,0.013275820782331074,0.013325892484206823,0.01337599263130677,0.01340792667568405,0.013427408188671382,0.013424952943421664,0.013457438166125605,0.013522806612343768,0.013552932723050335,0.013539336381738945,0.01356829537459215,0.01359458791088587,0.013575316805151883,0.013599622443421906,0.013621947666802678,0.013629001751976628,0.013659898702718165,0.013705780925656746,0.013764038913585174,0.01381677454871946,0.013835948509126467,0.013888797228742525,0.013941729058933833,0.013999424444068482,0.014026513383130098,0.014031069659321773,0.01405762312324594,0.014061365643563702,0.014085244566834992,0.01410053153539086,0.01411787796240891,0.014162791918118246,0.01417914367062385,0.014193208280989269,0.014197332238328168,0.014184585947266584,0.014203054252795822,0.014196559009786187,0.014179955617043346,0.01422447526548909,0.014259823577565008,0.01428488180753003,0.014326174576878598,0.014356731037549288,0.014367479642628446,0.01436832955309636,0.014410021112544937,0.014451525306849474,0.014494087426546834,0.014520369933921615,0.014516280131622058,0.014529914377062242,0.014537525505713939,0.014535253102742271,0.014532531215007418,0.01456396419935195,0.014643494713809935,0.014712166883977612,0.014775881345625741,0.014815332535169923,0.014842165212971398,0.014861323940706252,0.014883104316080366,0.014936620377300099,0.014949690367069104,0.014970901610714606,0.015045952262702614,0.015105474769179577,0.015133359072321429,0.015138723904242144,0.015163773376853092,0.015236806936830518,0.01528076450023202,0.015276083635439294,0.015275555301387772,0.015283704325062247,0.015271023917008478,0.015273858964201852,0.015323557074103596,0.01536265818654291,0.015414686551956287,0.015471025298557012,0.015489827050680225,0.015559820977974977,0.01561352876379498,0.015639839946292537,0.015663372109762003,0.015654586155833147,0.015637540711914526,0.015608080040103159,0.015605744461651149,0.015618527349400528,0.01562438294491194,0.015607569304108653,0.015608239673637343,0.015614232622492584,0.015647344685765056,0.015675382795819336,0.015680724188894577,0.01566755188365035,0.015644214097053407,0.01565388006165068
CESM2-WACCM,562000000000.0,3.44,3.375,214.1,10501,4.91e+19,ssp126,1.5567616358640637,3.44681643307149,0.6205098585940203,-2.7551545629293633e-06,0.8214241082581446,1,0,0,0,0.0,5.909028194736619e-05,0.00013179540012731104,0.0002264351985274184,0.0003474023061579017,0.0004909242193787968,0.0006187320306427681,0.0007249904019559078,0.0008371375124524347,0.0009600281409477124,0.0010947665298555128,0.0011979993802107868,0.0012827075482511122,0.0013787706579220856,0.0014555188124923005,0.0015042520303188921,0.0015475497188638765,0.001613379452117065,0.0016699945847150899,0.0016963313851521321,0.0017266280261379508,0.0017385389333385633,0.001775076177220672,0.0018408884213986254,0.0018675191289319586,0.001875430743984303,0.0019344356467882922,0.002031927231490549,0.002115630120507533,0.0021783518658916893,0.002220529929179661,0.0022541528782814802,0.0023070736623541353,0.0024239209495771708,0.0025376283149536214,0.002593698607463189,0.002639899351097072,0.002695957224258005,0.0027681744540472624,0.0028555761444615142,0.0029171929388889205,0.00298088020989129,0.0030614098509720565,0.0031168486820170797,0.0031730935827439647,0.0032017395373723796,0.00325395596608217,0.003367073018167774,0.003446539903162113,0.0035023225769477634,0.0035465956354463523,0.003567519984477201,0.0036088793817914983,0.0036880559870990878,0.0037354978571944326,0.003737576490953986,0.0037554775538434604,0.003797427255592657,0.003844423825110215,0.003859992494774176,0.003885022278530435,0.003911500015530318,0.003945717862468939,0.004006695102049768,0.004037661364656593,0.004057908565499167,0.004091565473740808,0.004129177344758297,0.004159030193429502,0.004225946065754106,0.004283559573817116,0.004325538099360907,0.004391477601541649,0.004442271601540297,0.004491214420280502,0.004567221579585966,0.004647631152970148,0.0046776507320954635,0.004710358138224681,0.004736891011444387,0.004764813324904094,0.004833818124868848,0.004861883670729445,0.004895225051918641,0.004952845267273792,0.004974060294806958,0.005007910671288833,0.005048457501481216,0.005073980879832841,0.005098445286867258,0.005144842736475658,0.005227293371852923,0.0053018868780333964,0.005307129219863857,0.005306974314884451,0.00535111656820186,0.005405911975804944,0.005446125934879295,0.005432359212452709,0.0054606380131721685,0.0055213814250454525,0.005559015658209524,0.005629180953961871,0.005708613188370222,0.005767882552179386,0.005811386928929767,0.005832866405413242,0.005875023379466767,0.005926805476426128,0.005938499005008686,0.005965117849140835,0.0059801595994746284,0.006011531785107972,0.00604359157889483,0.006089114330578092,0.006142655282305726,0.0061828816383286515,0.006236359254263664,0.006274206532047707,0.00630853974456021,0.006330318955395712,0.006349337138441705,0.006367918140596956,0.006428755346840495,0.0065242519798215,0.00660355301296406,0.006656966428956552,0.006684776533292033,0.006669056045892448,0.006649692270509004,0.006644251495673692,0.006666532739648283,0.0066849888876898255,0.006707022695059451,0.006768488207824157,0.006808043193194848,0.006833025944092527,0.006854687615650683,0.006879952662523503,0.0069371058500783,0.007005635390834188,0.007066708222967679,0.00711218759415413,0.007154755840726161,0.0071977651868206215,0.007213146415585596,0.007232737214957109,0.0072864956581807465,0.007352571457655762,0.007382048452513763,0.007395354644095449,0.007464145254472372,0.007558508317810943,0.007608906918370703,0.007632209937561836,0.007657342732104543,0.007664904619874919,0.0076967918511516905,0.007759812208232576,0.007794608440060769,0.007839540127715709,0.007849651307107594,0.007859944757832806,0.007876309172608821,0.00790198846189392,0.007967898343480636,0.007977383203422604,0.007979726424537686,0.008038492786379742,0.00809494935838179,0.008104376530649937,0.008091552667342839,0.008093068440571807,0.00813768968216067,0.00816532072567152,0.008175802060579787,0.008216991884293822,0.008278746234947733,0.008310730493502495,0.008323196606524069,0.008353809161886902,0.008358786059298455,0.008361536822913612,0.00842145723034221,0.008501854826475818,0.008558236075694073,0.008595230438862282,0.008646344580820196,0.008687657417968477,0.008717964558590544,0.008767356971856174,0.00879126619407636,0.008809545699990168,0.008869916785138026,0.008926225186703508,0.00896584977745683,0.00899053729515587,0.008993015999491066,0.009034510793451364,0.009105031162871074,0.009136980537160479,0.009127150790358533,0.00916742033492288,0.009192511098325433,0.009178361970397961,0.009207317285466966,0.009233530459813953,0.009245140942316082,0.009283647660432078,0.00933574093099314,0.0094029684299283,0.009458198638324894,0.009485025564830881,0.009544956941283675,0.009603637115083368,0.009672727248275509,0.00970497101766306,0.0097226758424896,0.009756845596669454,0.009768938714546612,0.009801876302731235,0.009822921124171435,0.009849832268727972,0.009901648442669674,0.009925702274230362,0.009947712395185158,0.009955463039950317,0.009948905535761119,0.009973077945592473,0.00996974091896044,0.009960767243058636,0.010011441858231987,0.010049304308317332,0.010080104861576795,0.01012376716908801,0.01015922373931176,0.010171547515146982,0.010177130762528637,0.01022272875242727,0.010269261812555424,0.010317191769047402,0.01034688246958351,0.01034719243111929,0.010362632594341097,0.01037310407045755,0.01037567872856647,0.010375893016083413,0.010413630394763536,0.010495892459080601,0.010567007320484559,0.010633889522173789,0.010674638341250655,0.010704551068927672,0.010724615282379047,0.010753007416785875,0.010809419370934483,0.010824485814181955,0.010852473451813454,0.010932610958949488,0.010996105547695305,0.011030248247373293,0.011039481414973623,0.01107151347848033,0.01115079941955879,0.01119803904500482,0.011197785333878456,0.011202877588835859,0.011212543163890403,0.01120036284351689,0.011205282691380276,0.011255969919011694,0.011296025603986602,0.011353974322596255,0.011411930849187854,0.011435765584907975,0.011510393509542768,0.011562677302368644,0.011596225526468266,0.011622211046963355,0.011620071132232892,0.011607481111901527,0.011589198653243506,0.011595146693067142,0.011616314824785218,0.011627495321289361,0.011619588018946098,0.011630823071343001,0.01164965682481037,0.01169522662060012,0.011729587723490812,0.011743337609688348,0.01173342070637378,0.011718755312533925,0.011737765576076246
